PassengerId,Survived,Age,Fare,SibSp,Parch,Embarked,Sex,Pclass,Age + Fare,Age + Parch,Age + SibSp,Fare + Parch,Fare + SibSp,Parch + SibSp,Age * Fare,Age * Parch,Age * SibSp,Fare * Parch,Fare * SibSp,Parch * SibSp
183,0,9.0,31.3875,4,2,S,male,3,40.3875,11.0,13.0,33.3875,35.3875,6,282.4875,18.0,36.0,62.775,125.55,8
258,1,30.0,86.5,0,0,S,female,1,116.5,30.0,30.0,86.5,86.5,0,2595.0,0.0,0.0,0.0,0.0,0
236,0,,7.55,0,0,S,female,3,,,,7.55,7.55,0,,,,0.0,0.0,0
797,1,49.0,25.9292,0,0,S,female,1,74.92920000000001,49.0,49.0,25.9292,25.9292,0,1270.5308,0.0,0.0,0.0,0.0,0
341,1,2.0,26.0,1,1,S,male,2,28.0,3.0,3.0,27.0,27.0,2,52.0,2.0,2.0,26.0,26.0,1
735,0,23.0,13.0,0,0,S,male,2,36.0,23.0,23.0,13.0,13.0,0,299.0,0.0,0.0,0.0,0.0,0
503,0,,7.6292,0,0,Q,female,3,,,,7.6292,7.6292,0,,,,0.0,0.0,0
676,0,18.0,7.775,0,0,S,male,3,25.775,18.0,18.0,7.775,7.775,0,139.95000000000002,0.0,0.0,0.0,0.0,0
40,1,14.0,11.2417,1,0,C,female,3,25.2417,14.0,15.0,11.2417,12.2417,1,157.3838,0.0,14.0,0.0,11.2417,0
442,0,20.0,9.5,0,0,S,male,3,29.5,20.0,20.0,9.5,9.5,0,190.0,0.0,0.0,0.0,0.0,0
53,1,49.0,76.7292,1,0,C,female,1,125.7292,49.0,50.0,76.7292,77.7292,1,3759.7308000000003,0.0,49.0,0.0,76.7292,0
606,0,36.0,15.55,1,0,S,male,3,51.55,36.0,37.0,15.55,16.55,1,559.8000000000001,0.0,36.0,0.0,15.55,0
398,0,46.0,26.0,0,0,S,male,2,72.0,46.0,46.0,26.0,26.0,0,1196.0,0.0,0.0,0.0,0.0,0
6,0,,8.4583,0,0,Q,male,3,,,,8.4583,8.4583,0,,,,0.0,0.0,0
492,0,21.0,7.25,0,0,S,male,3,28.25,21.0,21.0,7.25,7.25,0,152.25,0.0,0.0,0.0,0.0,0
294,0,24.0,8.85,0,0,S,female,3,32.85,24.0,24.0,8.85,8.85,0,212.39999999999998,0.0,0.0,0.0,0.0,0
825,0,2.0,39.6875,4,1,S,male,3,41.6875,3.0,6.0,40.6875,43.6875,5,79.375,2.0,8.0,39.6875,158.75,4
134,1,29.0,26.0,1,0,S,female,2,55.0,29.0,30.0,26.0,27.0,1,754.0,0.0,29.0,0.0,26.0,0
526,0,40.5,7.75,0,0,Q,male,3,48.25,40.5,40.5,7.75,7.75,0,313.875,0.0,0.0,0.0,0.0,0
205,1,18.0,8.05,0,0,S,male,3,26.05,18.0,18.0,8.05,8.05,0,144.9,0.0,0.0,0.0,0.0,0
586,1,18.0,79.65,0,2,S,female,1,97.65,20.0,18.0,81.65,79.65,2,1433.7,36.0,0.0,159.3,0.0,0
749,0,19.0,53.1,1,0,S,male,1,72.1,19.0,20.0,53.1,54.1,1,1008.9,0.0,19.0,0.0,53.1,0
556,0,62.0,26.55,0,0,S,male,1,88.55,62.0,62.0,26.55,26.55,0,1646.1000000000001,0.0,0.0,0.0,0.0,0
365,0,,15.5,1,0,Q,male,3,,,,15.5,16.5,1,,,,0.0,15.5,0
321,0,22.0,7.25,0,0,S,male,3,29.25,22.0,22.0,7.25,7.25,0,159.5,0.0,0.0,0.0,0.0,0
835,0,18.0,8.3,0,0,S,male,3,26.3,18.0,18.0,8.3,8.3,0,149.4,0.0,0.0,0.0,0.0,0
543,0,11.0,31.275,4,2,S,female,3,42.275,13.0,15.0,33.275,35.275,6,344.025,22.0,44.0,62.55,125.1,8
41,0,40.0,9.475,1,0,S,female,3,49.475,40.0,41.0,9.475,10.475,1,379.0,0.0,40.0,0.0,9.475,0
620,0,26.0,10.5,0,0,S,male,2,36.5,26.0,26.0,10.5,10.5,0,273.0,0.0,0.0,0.0,0.0,0
457,0,65.0,26.55,0,0,S,male,1,91.55,65.0,65.0,26.55,26.55,0,1725.75,0.0,0.0,0.0,0.0,0
71,0,32.0,10.5,0,0,S,male,2,42.5,32.0,32.0,10.5,10.5,0,336.0,0.0,0.0,0.0,0.0,0
578,1,39.0,55.9,1,0,S,female,1,94.9,39.0,40.0,55.9,56.9,1,2180.1,0.0,39.0,0.0,55.9,0
391,1,36.0,120.0,1,2,S,male,1,156.0,38.0,37.0,122.0,121.0,3,4320.0,72.0,36.0,240.0,120.0,2
128,1,24.0,7.1417,0,0,S,male,3,31.1417,24.0,24.0,7.1417,7.1417,0,171.4008,0.0,0.0,0.0,0.0,0
847,0,,69.55,8,2,S,male,3,,,,71.55,77.55,10,,,,139.1,556.4,16
59,1,5.0,27.75,1,2,S,female,2,32.75,7.0,6.0,29.75,28.75,3,138.75,10.0,5.0,55.5,27.75,2
281,0,65.0,7.75,0,0,Q,male,3,72.75,65.0,65.0,7.75,7.75,0,503.75,0.0,0.0,0.0,0.0,0
589,0,22.0,8.05,0,0,S,male,3,30.05,22.0,22.0,8.05,8.05,0,177.10000000000002,0.0,0.0,0.0,0.0,0
873,0,33.0,5.0,0,0,S,male,1,38.0,33.0,33.0,5.0,5.0,0,165.0,0.0,0.0,0.0,0.0,0
753,0,33.0,9.5,0,0,S,male,3,42.5,33.0,33.0,9.5,9.5,0,313.5,0.0,0.0,0.0,0.0,0
437,0,21.0,34.375,2,2,S,female,3,55.375,23.0,23.0,36.375,36.375,4,721.875,42.0,42.0,68.75,68.75,4
759,0,34.0,8.05,0,0,S,male,3,42.05,34.0,34.0,8.05,8.05,0,273.70000000000005,0.0,0.0,0.0,0.0,0
731,1,29.0,211.3375,0,0,S,female,1,240.3375,29.0,29.0,211.3375,211.3375,0,6128.7875,0.0,0.0,0.0,0.0,0
407,0,51.0,7.75,0,0,S,male,3,58.75,51.0,51.0,7.75,7.75,0,395.25,0.0,0.0,0.0,0.0,0
520,0,32.0,7.8958,0,0,S,male,3,39.8958,32.0,32.0,7.8958,7.8958,0,252.6656,0.0,0.0,0.0,0.0,0
316,1,26.0,7.8542,0,0,S,female,3,33.8542,26.0,26.0,7.8542,7.8542,0,204.20919999999998,0.0,0.0,0.0,0.0,0
415,1,44.0,7.925,0,0,S,male,3,51.925,44.0,44.0,7.925,7.925,0,348.7,0.0,0.0,0.0,0.0,0
76,0,25.0,7.65,0,0,S,male,3,32.65,25.0,25.0,7.65,7.65,0,191.25,0.0,0.0,0.0,0.0,0
613,1,,15.5,1,0,Q,female,3,,,,15.5,16.5,1,,,,0.0,15.5,0
402,0,26.0,8.05,0,0,S,male,3,34.05,26.0,26.0,8.05,8.05,0,209.3,0.0,0.0,0.0,0.0,0
758,0,18.0,11.5,0,0,S,male,2,29.5,18.0,18.0,11.5,11.5,0,207.0,0.0,0.0,0.0,0.0,0
658,0,32.0,15.5,1,1,Q,female,3,47.5,33.0,33.0,16.5,16.5,2,496.0,32.0,32.0,15.5,15.5,1
389,0,,7.7292,0,0,Q,male,3,,,,7.7292,7.7292,0,,,,0.0,0.0,0
242,1,,15.5,1,0,Q,female,3,,,,15.5,16.5,1,,,,0.0,15.5,0
885,0,25.0,7.05,0,0,S,male,3,32.05,25.0,25.0,7.05,7.05,0,176.25,0.0,0.0,0.0,0.0,0
729,0,25.0,26.0,1,0,S,male,2,51.0,25.0,26.0,26.0,27.0,1,650.0,0.0,25.0,0.0,26.0,0
39,0,18.0,18.0,2,0,S,female,3,36.0,18.0,20.0,18.0,20.0,2,324.0,0.0,36.0,0.0,36.0,0
291,1,26.0,78.85,0,0,S,female,1,104.85,26.0,26.0,78.85,78.85,0,2050.1,0.0,0.0,0.0,0.0,0
515,0,24.0,7.4958,0,0,S,male,3,31.4958,24.0,24.0,7.4958,7.4958,0,179.8992,0.0,0.0,0.0,0.0,0
550,1,8.0,36.75,1,1,S,male,2,44.75,9.0,9.0,37.75,37.75,2,294.0,8.0,8.0,36.75,36.75,1
337,0,29.0,66.6,1,0,S,male,1,95.6,29.0,30.0,66.6,67.6,1,1931.3999999999999,0.0,29.0,0.0,66.6,0
298,0,2.0,151.55,1,2,S,female,1,153.55,4.0,3.0,153.55,152.55,3,303.1,4.0,2.0,303.1,151.55,2
82,1,29.0,9.5,0,0,S,male,3,38.5,29.0,29.0,9.5,9.5,0,275.5,0.0,0.0,0.0,0.0,0
212,1,35.0,21.0,0,0,S,female,2,56.0,35.0,35.0,21.0,21.0,0,735.0,0.0,0.0,0.0,0.0,0
447,1,13.0,19.5,0,1,S,female,2,32.5,14.0,13.0,20.5,19.5,1,253.5,13.0,0.0,19.5,0.0,0
665,1,20.0,7.925,1,0,S,male,3,27.925,20.0,21.0,7.925,8.925,1,158.5,0.0,20.0,0.0,7.925,0
210,1,40.0,31.0,0,0,C,male,1,71.0,40.0,40.0,31.0,31.0,0,1240.0,0.0,0.0,0.0,0.0,0
449,1,5.0,19.2583,2,1,C,female,3,24.2583,6.0,7.0,20.2583,21.2583,3,96.29149999999998,5.0,10.0,19.2583,38.5166,2
567,0,19.0,7.8958,0,0,S,male,3,26.8958,19.0,19.0,7.8958,7.8958,0,150.02020000000002,0.0,0.0,0.0,0.0,0
794,0,,30.6958,0,0,C,male,1,,,,30.6958,30.6958,0,,,,0.0,0.0,0
153,0,55.5,8.05,0,0,S,male,3,63.55,55.5,55.5,8.05,8.05,0,446.77500000000003,0.0,0.0,0.0,0.0,0
303,0,19.0,0.0,0,0,S,male,3,19.0,19.0,19.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
38,0,21.0,8.05,0,0,S,male,3,29.05,21.0,21.0,8.05,8.05,0,169.05,0.0,0.0,0.0,0.0,0
98,1,23.0,63.3583,0,1,C,male,1,86.3583,24.0,23.0,64.3583,63.3583,1,1457.2409,23.0,0.0,63.3583,0.0,0
417,1,34.0,32.5,1,1,S,female,2,66.5,35.0,35.0,33.5,33.5,2,1105.0,34.0,34.0,32.5,32.5,1
292,1,19.0,91.0792,1,0,C,female,1,110.0792,19.0,20.0,91.0792,92.0792,1,1730.5048,0.0,19.0,0.0,91.0792,0
314,0,28.0,7.8958,0,0,S,male,3,35.8958,28.0,28.0,7.8958,7.8958,0,221.0824,0.0,0.0,0.0,0.0,0
267,0,16.0,39.6875,4,1,S,male,3,55.6875,17.0,20.0,40.6875,43.6875,5,635.0,16.0,64.0,39.6875,158.75,4
732,0,11.0,18.7875,0,0,C,male,3,29.7875,11.0,11.0,18.7875,18.7875,0,206.66250000000002,0.0,0.0,0.0,0.0,0
456,1,29.0,7.8958,0,0,C,male,3,36.8958,29.0,29.0,7.8958,7.8958,0,228.97820000000002,0.0,0.0,0.0,0.0,0
841,0,20.0,7.925,0,0,S,male,3,27.925,20.0,20.0,7.925,7.925,0,158.5,0.0,0.0,0.0,0.0,0
121,0,21.0,73.5,2,0,S,male,2,94.5,21.0,23.0,73.5,75.5,2,1543.5,0.0,42.0,0.0,147.0,0
822,1,27.0,8.6625,0,0,S,male,3,35.6625,27.0,27.0,8.6625,8.6625,0,233.8875,0.0,0.0,0.0,0.0,0
237,0,44.0,26.0,1,0,S,male,2,70.0,44.0,45.0,26.0,27.0,1,1144.0,0.0,44.0,0.0,26.0,0
348,1,,16.1,1,0,S,female,3,,,,16.1,17.1,1,,,,0.0,16.1,0
275,1,,7.75,0,0,Q,female,3,,,,7.75,7.75,0,,,,0.0,0.0,0
530,0,23.0,11.5,2,1,S,male,2,34.5,24.0,25.0,12.5,13.5,3,264.5,23.0,46.0,11.5,23.0,2
760,1,33.0,86.5,0,0,S,female,1,119.5,33.0,33.0,86.5,86.5,0,2854.5,0.0,0.0,0.0,0.0,0
532,0,,7.2292,0,0,C,male,3,,,,7.2292,7.2292,0,,,,0.0,0.0,0
227,1,19.0,10.5,0,0,S,male,2,29.5,19.0,19.0,10.5,10.5,0,199.5,0.0,0.0,0.0,0.0,0
884,0,28.0,10.5,0,0,S,male,2,38.5,28.0,28.0,10.5,10.5,0,294.0,0.0,0.0,0.0,0.0,0
637,0,32.0,7.925,0,0,S,male,3,39.925,32.0,32.0,7.925,7.925,0,253.6,0.0,0.0,0.0,0.0,0
718,1,27.0,10.5,0,0,S,female,2,37.5,27.0,27.0,10.5,10.5,0,283.5,0.0,0.0,0.0,0.0,0
278,0,,0.0,0,0,S,male,2,,,,0.0,0.0,0,,,,0.0,0.0,0
81,0,22.0,9.0,0,0,S,male,3,31.0,22.0,22.0,9.0,9.0,0,198.0,0.0,0.0,0.0,0.0,0
358,0,38.0,13.0,0,0,S,female,2,51.0,38.0,38.0,13.0,13.0,0,494.0,0.0,0.0,0.0,0.0,0
766,1,51.0,77.9583,1,0,S,female,1,128.9583,51.0,52.0,77.9583,78.9583,1,3975.8732999999997,0.0,51.0,0.0,77.9583,0
548,1,,13.8625,0,0,C,male,2,,,,13.8625,13.8625,0,,,,0.0,0.0,0
721,1,6.0,33.0,0,1,S,female,2,39.0,7.0,6.0,34.0,33.0,1,198.0,6.0,0.0,33.0,0.0,0
505,1,16.0,86.5,0,0,S,female,1,102.5,16.0,16.0,86.5,86.5,0,1384.0,0.0,0.0,0.0,0.0,0
60,0,11.0,46.9,5,2,S,male,3,57.9,13.0,16.0,48.9,51.9,7,515.9,22.0,55.0,93.8,234.5,10
180,0,36.0,0.0,0,0,S,male,3,36.0,36.0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
691,1,31.0,57.0,1,0,S,male,1,88.0,31.0,32.0,57.0,58.0,1,1767.0,0.0,31.0,0.0,57.0,0
124,1,32.5,13.0,0,0,S,female,2,45.5,32.5,32.5,13.0,13.0,0,422.5,0.0,0.0,0.0,0.0,0
218,0,42.0,27.0,1,0,S,male,2,69.0,42.0,43.0,27.0,28.0,1,1134.0,0.0,42.0,0.0,27.0,0
626,0,61.0,32.3208,0,0,S,male,1,93.32079999999999,61.0,61.0,32.3208,32.3208,0,1971.5688,0.0,0.0,0.0,0.0,0
165,0,1.0,39.6875,4,1,S,male,3,40.6875,2.0,5.0,40.6875,43.6875,5,39.6875,1.0,4.0,39.6875,158.75,4
419,0,30.0,13.0,0,0,S,male,2,43.0,30.0,30.0,13.0,13.0,0,390.0,0.0,0.0,0.0,0.0,0
246,0,44.0,90.0,2,0,Q,male,1,134.0,44.0,46.0,90.0,92.0,2,3960.0,0.0,88.0,0.0,180.0,0
801,0,34.0,13.0,0,0,S,male,2,47.0,34.0,34.0,13.0,13.0,0,442.0,0.0,0.0,0.0,0.0,0
787,1,18.0,7.4958,0,0,S,female,3,25.4958,18.0,18.0,7.4958,7.4958,0,134.9244,0.0,0.0,0.0,0.0,0
509,0,28.0,22.525,0,0,S,male,3,50.525,28.0,28.0,22.525,22.525,0,630.6999999999999,0.0,0.0,0.0,0.0,0
776,0,18.0,7.75,0,0,S,male,3,25.75,18.0,18.0,7.75,7.75,0,139.5,0.0,0.0,0.0,0.0,0
333,0,38.0,153.4625,0,1,S,male,1,191.4625,39.0,38.0,154.4625,153.4625,1,5831.575,38.0,0.0,153.4625,0.0,0
619,1,4.0,39.0,2,1,S,female,2,43.0,5.0,6.0,40.0,41.0,3,156.0,4.0,8.0,39.0,78.0,2
528,0,,221.7792,0,0,S,male,1,,,,221.7792,221.7792,0,,,,0.0,0.0,0
597,1,,33.0,0,0,S,female,2,,,,33.0,33.0,0,,,,0.0,0.0,0
495,0,21.0,8.05,0,0,S,male,3,29.05,21.0,21.0,8.05,8.05,0,169.05,0.0,0.0,0.0,0.0,0
328,1,36.0,13.0,0,0,S,female,2,49.0,36.0,36.0,13.0,13.0,0,468.0,0.0,0.0,0.0,0.0,0
788,0,8.0,29.125,4,1,Q,male,3,37.125,9.0,12.0,30.125,33.125,5,233.0,8.0,32.0,29.125,116.5,4
622,1,42.0,52.5542,1,0,S,male,1,94.55420000000001,42.0,43.0,52.5542,53.5542,1,2207.2764,0.0,42.0,0.0,52.5542,0
68,0,19.0,8.1583,0,0,S,male,3,27.1583,19.0,19.0,8.1583,8.1583,0,155.0077,0.0,0.0,0.0,0.0,0
832,1,0.83,18.75,1,1,S,male,2,19.58,1.83,1.83,19.75,19.75,2,15.5625,0.83,0.83,18.75,18.75,1
786,0,25.0,7.25,0,0,S,male,3,32.25,25.0,25.0,7.25,7.25,0,181.25,0.0,0.0,0.0,0.0,0
632,0,51.0,7.0542,0,0,S,male,3,58.0542,51.0,51.0,7.0542,7.0542,0,359.7642,0.0,0.0,0.0,0.0,0
733,0,,0.0,0,0,S,male,2,,,,0.0,0.0,0,,,,0.0,0.0,0
256,1,29.0,15.2458,0,2,C,female,3,44.2458,31.0,29.0,17.2458,15.2458,2,442.1282,58.0,0.0,30.4916,0.0,0
494,0,71.0,49.5042,0,0,C,male,1,120.5042,71.0,71.0,49.5042,49.5042,0,3514.7981999999997,0.0,0.0,0.0,0.0,0
468,0,56.0,26.55,0,0,S,male,1,82.55,56.0,56.0,26.55,26.55,0,1486.8,0.0,0.0,0.0,0.0,0
594,0,,7.75,0,2,Q,female,3,,,,9.75,7.75,2,,,,15.5,0.0,0
48,1,,7.75,0,0,Q,female,3,,,,7.75,7.75,0,,,,0.0,0.0,0
507,1,33.0,26.0,0,2,S,female,2,59.0,35.0,33.0,28.0,26.0,2,858.0,66.0,0.0,52.0,0.0,0
542,0,9.0,31.275,4,2,S,female,3,40.275,11.0,13.0,33.275,35.275,6,281.47499999999997,18.0,36.0,62.55,125.1,8
410,0,,25.4667,3,1,S,female,3,,,,26.4667,28.4667,4,,,,25.4667,76.4001,3
207,0,32.0,15.85,1,0,S,male,3,47.85,32.0,33.0,15.85,16.85,1,507.2,0.0,32.0,0.0,15.85,0
238,1,8.0,26.25,0,2,S,female,2,34.25,10.0,8.0,28.25,26.25,2,210.0,16.0,0.0,52.5,0.0,0
806,0,31.0,7.775,0,0,S,male,3,38.775,31.0,31.0,7.775,7.775,0,241.025,0.0,0.0,0.0,0.0,0
859,1,24.0,19.2583,0,3,C,female,3,43.2583,27.0,24.0,22.2583,19.2583,3,462.19919999999996,72.0,0.0,57.774899999999995,0.0,0
688,0,19.0,10.1708,0,0,S,male,3,29.1708,19.0,19.0,10.1708,10.1708,0,193.2452,0.0,0.0,0.0,0.0,0
451,0,36.0,27.75,1,2,S,male,2,63.75,38.0,37.0,29.75,28.75,3,999.0,72.0,36.0,55.5,27.75,2
458,1,,51.8625,1,0,S,female,1,,,,51.8625,52.8625,1,,,,0.0,51.8625,0
810,1,33.0,53.1,1,0,S,female,1,86.1,33.0,34.0,53.1,54.1,1,1752.3,0.0,33.0,0.0,53.1,0
614,0,,7.75,0,0,Q,male,3,,,,7.75,7.75,0,,,,0.0,0.0,0
654,1,,7.8292,0,0,Q,female,3,,,,7.8292,7.8292,0,,,,0.0,0.0,0
268,1,25.0,7.775,1,0,S,male,3,32.775,25.0,26.0,7.775,8.775,1,194.375,0.0,25.0,0.0,7.775,0
630,0,,7.7333,0,0,Q,male,3,,,,7.7333,7.7333,0,,,,0.0,0.0,0
726,0,20.0,8.6625,0,0,S,male,3,28.6625,20.0,20.0,8.6625,8.6625,0,173.25,0.0,0.0,0.0,0.0,0
602,0,,7.8958,0,0,S,male,3,,,,7.8958,7.8958,0,,,,0.0,0.0,0
798,1,31.0,8.6833,0,0,S,female,3,39.6833,31.0,31.0,8.6833,8.6833,0,269.1823,0.0,0.0,0.0,0.0,0
289,1,42.0,13.0,0,0,S,male,2,55.0,42.0,42.0,13.0,13.0,0,546.0,0.0,0.0,0.0,0.0,0
618,0,26.0,16.1,1,0,S,female,3,42.1,26.0,27.0,16.1,17.1,1,418.6,0.0,26.0,0.0,16.1,0
359,1,,7.8792,0,0,Q,female,3,,,,7.8792,7.8792,0,,,,0.0,0.0,0
741,1,,30.0,0,0,S,male,1,,,,30.0,30.0,0,,,,0.0,0.0,0
425,0,18.0,20.2125,1,1,S,male,3,38.2125,19.0,19.0,21.2125,21.2125,2,363.825,18.0,18.0,20.2125,20.2125,1
221,1,16.0,8.05,0,0,S,male,3,24.05,16.0,16.0,8.05,8.05,0,128.8,0.0,0.0,0.0,0.0,0
453,0,30.0,27.75,0,0,C,male,1,57.75,30.0,30.0,27.75,27.75,0,832.5,0.0,0.0,0.0,0.0,0
455,0,,8.05,0,0,S,male,3,,,,8.05,8.05,0,,,,0.0,0.0,0
852,0,74.0,7.775,0,0,S,male,3,81.775,74.0,74.0,7.775,7.775,0,575.35,0.0,0.0,0.0,0.0,0
570,1,32.0,7.8542,0,0,S,male,3,39.8542,32.0,32.0,7.8542,7.8542,0,251.3344,0.0,0.0,0.0,0.0,0
704,0,25.0,7.7417,0,0,Q,male,3,32.7417,25.0,25.0,7.7417,7.7417,0,193.5425,0.0,0.0,0.0,0.0,0
160,0,,69.55,8,2,S,male,3,,,,71.55,77.55,10,,,,139.1,556.4,16
471,0,,7.25,0,0,S,male,3,,,,7.25,7.25,0,,,,0.0,0.0,0
241,0,,14.4542,1,0,C,female,3,,,,14.4542,15.4542,1,,,,0.0,14.4542,0
370,1,24.0,69.3,0,0,C,female,1,93.3,24.0,24.0,69.3,69.3,0,1663.1999999999998,0.0,0.0,0.0,0.0,0
276,1,63.0,77.9583,1,0,S,female,1,140.9583,63.0,64.0,77.9583,78.9583,1,4911.372899999999,0.0,63.0,0.0,77.9583,0
504,0,37.0,9.5875,0,0,S,female,3,46.5875,37.0,37.0,9.5875,9.5875,0,354.7375,0.0,0.0,0.0,0.0,0
617,0,34.0,14.4,1,1,S,male,3,48.4,35.0,35.0,15.4,15.4,2,489.6,34.0,34.0,14.4,14.4,1
465,0,,8.05,0,0,S,male,3,,,,8.05,8.05,0,,,,0.0,0.0,0
643,0,2.0,27.9,3,2,S,female,3,29.9,4.0,5.0,29.9,30.9,5,55.8,4.0,6.0,55.8,83.69999999999999,6
608,1,27.0,30.5,0,0,S,male,1,57.5,27.0,27.0,30.5,30.5,0,823.5,0.0,0.0,0.0,0.0,0
498,0,,15.1,0,0,S,male,3,,,,15.1,15.1,0,,,,0.0,0.0,0
96,0,,8.05,0,0,S,male,3,,,,8.05,8.05,0,,,,0.0,0.0,0
695,0,60.0,26.55,0,0,S,male,1,86.55,60.0,60.0,26.55,26.55,0,1593.0,0.0,0.0,0.0,0.0,0
519,1,36.0,26.0,1,0,S,female,2,62.0,36.0,37.0,26.0,27.0,1,936.0,0.0,36.0,0.0,26.0,0
387,0,1.0,46.9,5,2,S,male,3,47.9,3.0,6.0,48.9,51.9,7,46.9,2.0,5.0,93.8,234.5,10
140,0,24.0,79.2,0,0,C,male,1,103.2,24.0,24.0,79.2,79.2,0,1900.8000000000002,0.0,0.0,0.0,0.0,0
334,0,16.0,18.0,2,0,S,male,3,34.0,16.0,18.0,18.0,20.0,2,288.0,0.0,32.0,0.0,36.0,0
679,0,43.0,46.9,1,6,S,female,3,89.9,49.0,44.0,52.9,47.9,7,2016.7,258.0,43.0,281.4,46.9,6
500,0,24.0,7.7958,0,0,S,male,3,31.7958,24.0,24.0,7.7958,7.7958,0,187.0992,0.0,0.0,0.0,0.0,0
757,0,28.0,7.7958,0,0,S,male,3,35.7958,28.0,28.0,7.7958,7.7958,0,218.2824,0.0,0.0,0.0,0.0,0
188,1,45.0,26.55,0,0,S,male,1,71.55,45.0,45.0,26.55,26.55,0,1194.75,0.0,0.0,0.0,0.0,0
110,1,,24.15,1,0,Q,female,3,,,,24.15,25.15,1,,,,0.0,24.15,0
793,0,,69.55,8,2,S,female,3,,,,71.55,77.55,10,,,,139.1,556.4,16
156,0,51.0,61.3792,0,1,C,male,1,112.3792,52.0,51.0,62.3792,61.3792,1,3130.3392,51.0,0.0,61.3792,0.0,0
689,0,18.0,7.7958,0,0,S,male,3,25.7958,18.0,18.0,7.7958,7.7958,0,140.3244,0.0,0.0,0.0,0.0,0
672,0,31.0,52.0,1,0,S,male,1,83.0,31.0,32.0,52.0,53.0,1,1612.0,0.0,31.0,0.0,52.0,0
343,0,28.0,13.0,0,0,S,male,2,41.0,28.0,28.0,13.0,13.0,0,364.0,0.0,0.0,0.0,0.0,0
79,1,0.83,29.0,0,2,S,male,2,29.83,2.83,0.83,31.0,29.0,2,24.07,1.66,0.0,58.0,0.0,0
193,1,19.0,7.8542,1,0,S,female,3,26.8542,19.0,20.0,7.8542,8.854199999999999,1,149.22979999999998,0.0,19.0,0.0,7.8542,0
63,0,45.0,83.475,1,0,S,male,1,128.475,45.0,46.0,83.475,84.475,1,3756.3749999999995,0.0,45.0,0.0,83.475,0
213,0,22.0,7.25,0,0,S,male,3,29.25,22.0,22.0,7.25,7.25,0,159.5,0.0,0.0,0.0,0.0,0
867,1,27.0,13.8583,1,0,C,female,2,40.8583,27.0,28.0,13.8583,14.8583,1,374.1741,0.0,27.0,0.0,13.8583,0
890,1,26.0,30.0,0,0,C,male,1,56.0,26.0,26.0,30.0,30.0,0,780.0,0.0,0.0,0.0,0.0,0
488,0,58.0,29.7,0,0,C,male,1,87.7,58.0,58.0,29.7,29.7,0,1722.6,0.0,0.0,0.0,0.0,0
436,1,14.0,120.0,1,2,S,female,1,134.0,16.0,15.0,122.0,121.0,3,1680.0,28.0,14.0,240.0,120.0,2
234,1,5.0,31.3875,4,2,S,female,3,36.3875,7.0,9.0,33.3875,35.3875,6,156.9375,10.0,20.0,62.775,125.55,8
624,0,21.0,7.8542,0,0,S,male,3,28.8542,21.0,21.0,7.8542,7.8542,0,164.9382,0.0,0.0,0.0,0.0,0
552,0,27.0,26.0,0,0,S,male,2,53.0,27.0,27.0,26.0,26.0,0,702.0,0.0,0.0,0.0,0.0,0
132,0,20.0,7.05,0,0,S,male,3,27.05,20.0,20.0,7.05,7.05,0,141.0,0.0,0.0,0.0,0.0,0
445,1,,8.1125,0,0,S,male,3,,,,8.1125,8.1125,0,,,,0.0,0.0,0
307,1,,110.8833,0,0,C,female,1,,,,110.8833,110.8833,0,,,,0.0,0.0,0
473,1,33.0,27.75,1,2,S,female,2,60.75,35.0,34.0,29.75,28.75,3,915.75,66.0,33.0,55.5,27.75,2
891,0,32.0,7.75,0,0,Q,male,3,39.75,32.0,32.0,7.75,7.75,0,248.0,0.0,0.0,0.0,0.0,0
296,0,,27.7208,0,0,C,male,1,,,,27.7208,27.7208,0,,,,0.0,0.0,0
423,0,29.0,7.875,0,0,S,male,3,36.875,29.0,29.0,7.875,7.875,0,228.375,0.0,0.0,0.0,0.0,0
856,1,18.0,9.35,0,1,S,female,3,27.35,19.0,18.0,10.35,9.35,1,168.29999999999998,18.0,0.0,9.35,0.0,0
513,1,36.0,26.2875,0,0,S,male,1,62.2875,36.0,36.0,26.2875,26.2875,0,946.35,0.0,0.0,0.0,0.0,0
112,0,14.5,14.4542,1,0,C,female,3,28.9542,14.5,15.5,14.4542,15.4542,1,209.5859,0.0,14.5,0.0,14.4542,0
418,1,18.0,13.0,0,2,S,female,2,31.0,20.0,18.0,15.0,13.0,2,234.0,36.0,0.0,26.0,0.0,0
811,0,26.0,7.8875,0,0,S,male,3,33.8875,26.0,26.0,7.8875,7.8875,0,205.07500000000002,0.0,0.0,0.0,0.0,0
420,0,10.0,24.15,0,2,S,female,3,34.15,12.0,10.0,26.15,24.15,2,241.5,20.0,0.0,48.3,0.0,0
464,0,48.0,13.0,0,0,S,male,2,61.0,48.0,48.0,13.0,13.0,0,624.0,0.0,0.0,0.0,0.0,0
512,0,,8.05,0,0,S,male,3,,,,8.05,8.05,0,,,,0.0,0.0,0
752,1,6.0,12.475,0,1,S,male,3,18.475,7.0,6.0,13.475,12.475,1,74.85,6.0,0.0,12.475,0.0,0
349,1,3.0,15.9,1,1,S,male,3,18.9,4.0,4.0,16.9,16.9,2,47.7,3.0,3.0,15.9,15.9,1
